XmlName,ExecDesc,EngDesc,Protocol,SPECProtocol,Payload
﻿FSC20041116-01_Ipswitch_IMail_IMAP_Service_DELETE_Command_Buffer_Overflow.xml,Ipswitch IMail IMAP Service DELETE Command Buffer Overflow,There is a vulnerability in the way the Ipswitch IMail IMAP service processes the DELETE command. An argument to this command that is excessively long will trigger a stack-based buffer overflow. An attacker can exploit this vulnerability to terminate the service and create a denial of service condition or execute arbitrary code.,IMAP,TCP,1 Login ||22 ||test||22 || {6}||0D 0A||
FSC20041116-01_Ipswitch_IMail_IMAP_Service_DELETE_Command_Buffer_Overflow.xml,Ipswitch IMail IMAP Service DELETE Command Buffer Overflow,There is a vulnerability in the way the Ipswitch IMail IMAP service processes the DELETE command. An argument to this command that is excessively long will trigger a stack-based buffer overflow. An attacker can exploit this vulnerability to terminate the service and create a denial of service condition or execute arbitrary code.,IMAP,TCP,foobar||0D 0A||
FSC20041116-01_Ipswitch_IMail_IMAP_Service_DELETE_Command_Buffer_Overflow.xml,Ipswitch IMail IMAP Service DELETE Command Buffer Overflow,There is a vulnerability in the way the Ipswitch IMail IMAP service processes the DELETE command. An argument to this command that is excessively long will trigger a stack-based buffer overflow. An attacker can exploit this vulnerability to terminate the service and create a denial of service condition or execute arbitrary code.,IMAP,TCP,2 delete ||22 ||AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA||0D 0A 22 0D 0A||
FSC20041116-01_Ipswitch_IMail_IMAP_Service_DELETE_Command_Buffer_Overflow.xml,Ipswitch IMail IMAP Service DELETE Command Buffer Overflow,There is a vulnerability in the way the Ipswitch IMail IMAP service processes the DELETE command. An argument to this command that is excessively long will trigger a stack-based buffer overflow. An attacker can exploit this vulnerability to terminate the service and create a denial of service condition or execute arbitrary code.,IMAP,TCP,* OK IMAP4 Server (IMail 8.13 EVAL)||0D 0A||
FSC20041116-01_Ipswitch_IMail_IMAP_Service_DELETE_Command_Buffer_Overflow.xml,Ipswitch IMail IMAP Service DELETE Command Buffer Overflow,There is a vulnerability in the way the Ipswitch IMail IMAP service processes the DELETE command. An argument to this command that is excessively long will trigger a stack-based buffer overflow. An attacker can exploit this vulnerability to terminate the service and create a denial of service condition or execute arbitrary code.,IMAP,TCP,+ Ready for additional command text||0D 0A||
FSC20041116-01_Ipswitch_IMail_IMAP_Service_DELETE_Command_Buffer_Overflow.xml,Ipswitch IMail IMAP Service DELETE Command Buffer Overflow,There is a vulnerability in the way the Ipswitch IMail IMAP service processes the DELETE command. An argument to this command that is excessively long will trigger a stack-based buffer overflow. An attacker can exploit this vulnerability to terminate the service and create a denial of service condition or execute arbitrary code.,IMAP,TCP,1 OK LOGIN completed||0D 0A||
FSC20041116-01_Ipswitch_IMail_IMAP_Service_DELETE_Command_Buffer_Overflow.xml,Ipswitch IMail IMAP Service DELETE Command Buffer Overflow,There is a vulnerability in the way the Ipswitch IMail IMAP service processes the DELETE command. An argument to this command that is excessively long will trigger a stack-based buffer overflow. An attacker can exploit this vulnerability to terminate the service and create a denial of service condition or execute arbitrary code.,IMAP,TCP," "
﻿FSC20041123-01_Cyrus_IMAP_Server_IMAPMAGICPLUS_Buffer_Overflow.xml,Cyrus IMAP Server IMAPMAGICPLUS Buffer Overflow,"There is a vulnerability in the way Cyrus IMAP Server processes the LOGIN commands. When the server option IMAPMAGICPLUS is enabled, an overly long username parameter passed to these commands will trigger a stack-based buffer overflow. An attacker can leverage this vulnerability to execute arbitrary code on the target with the privileges of standard system user.",IMAP,TCP,0001 LOGIN AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA fake||0A||
FSC20041123-01_Cyrus_IMAP_Server_IMAPMAGICPLUS_Buffer_Overflow.xml,Cyrus IMAP Server IMAPMAGICPLUS Buffer Overflow,"There is a vulnerability in the way Cyrus IMAP Server processes the LOGIN commands. When the server option IMAPMAGICPLUS is enabled, an overly long username parameter passed to these commands will trigger a stack-based buffer overflow. An attacker can leverage this vulnerability to execute arbitrary code on the target with the privileges of standard system user.",IMAP,TCP," "
﻿FSC20060316-13_Atrium_Mercur_IMAP_Remote_Buffer_Overflow.xml,Atrium Mercur IMAP Remote Buffer Overflow,A buffer overflow vulnerability has been identified in the Atrium Mercur IMAP service component. The application contains a flaw in its command processing code resulting from insufficient bounds checks. This vulnerability may be exploited by malicious authenticated users to compromise a target host.,IMAP,TCP,1 LOGIN ||22 ||test||22 || ||22 ||foobar||22 0D 0A||
FSC20060316-13_Atrium_Mercur_IMAP_Remote_Buffer_Overflow.xml,Atrium Mercur IMAP Remote Buffer Overflow,A buffer overflow vulnerability has been identified in the Atrium Mercur IMAP service component. The application contains a flaw in its command processing code resulting from insufficient bounds checks. This vulnerability may be exploited by malicious authenticated users to compromise a target host.,IMAP,TCP,2 SELECT AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA||0D 0A||
FSC20060316-13_Atrium_Mercur_IMAP_Remote_Buffer_Overflow.xml,Atrium Mercur IMAP Remote Buffer Overflow,A buffer overflow vulnerability has been identified in the Atrium Mercur IMAP service component. The application contains a flaw in its command processing code resulting from insufficient bounds checks. This vulnerability may be exploited by malicious authenticated users to compromise a target host.,IMAP,TCP,"* OK MERCUR IMAP4-Server (v5.00.11 Unregistered) for Windows ready at Fri, 7 Jul 2006 11||3A ||52||3A ||26 -0700||0D 0A||"
FSC20060316-13_Atrium_Mercur_IMAP_Remote_Buffer_Overflow.xml,Atrium Mercur IMAP Remote Buffer Overflow,A buffer overflow vulnerability has been identified in the Atrium Mercur IMAP service component. The application contains a flaw in its command processing code resulting from insufficient bounds checks. This vulnerability may be exploited by malicious authenticated users to compromise a target host.,IMAP,TCP,1 OK LOGIN completed||0D 0A||
﻿FSC20071023-16_IBM_Lotus_Domino_IMAP_Server_Buffer_Overflow.xml,IBM Lotus Domino IMAP Server Buffer Overflow,"There exists a buffer overflow vulnerability in the way IBM Lotus Domino IMAP Server handles LSUB requests. The vulnerability is due to lack of boundary protection while processing the subscribed mailbox names. A remote authenticated attacker may exploit this vulnerability to cause a denial of service condition or inject and execute arbitrary code on the vulnerable system within the security context of the affected service, normally   System ",TCP,TCP,001 LOGIN ||22 ||root system||22 || foobar||0D 0A||
